index,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,timediff,image name,image polarisation,image resolution,crs,waterbody percentage,date,chipname,nearest ship
577229,311000136,2020-04-28 02:04:20,33.64128,-118.11927,0.0,168.0,269.0,CAPRICORN VOYAGER,IMO9330604,C6UZ5,80.0,1.0,243.0,42.0,14.8,,A,409.0,S1B_IW_GRDH_1SDV_20200428T015731_20200428T015800_021338_02880D_3FD2,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-28,2020-04-28-577229_dualchannel.tif,1167.864371687872
547971,373575000,2020-04-28 01:58:24,49.28199,-123.19576,0.0,337.9,76.0,TAKESHIO,IMO9526162,3FDZ5,70.0,1.0,184.0,30.0,10.0,70.0,A,226.0,S1B_IW_GRDH_1SDV_20200428T020210_20200428T020235_021338_02880D_E5B6,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-04-28,2020-04-28-547971_dualchannel.tif,1255.878810846711
578222,367353110,2020-04-28 02:04:37,48.13277,-123.4443,0.0,282.0,278.0,PELICAN STATE,IMO9408102,WDE4433,80.0,1.0,183.0,32.0,12.8,80.0,A,172.0,S1B_IW_GRDH_1SDV_20200428T020145_20200428T020210_021338_02880D_E1D2,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-04-28,2020-04-28-578222_dualchannel.tif,1070.949881502534
563538,255805670,2020-04-28 02:01:06,49.30827,-123.18365,0.0,88.6,235.0,E R TIANPING,IMO9305489,CQGU,70.0,1.0,334.0,42.0,14.5,71.0,A,64.0,S1B_IW_GRDH_1SDV_20200428T020210_20200428T020235_021338_02880D_E5B6,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-04-28,2020-04-28-563538_dualchannel.tif,1890.7148191058247
603479,369272000,2020-04-28 02:07:30,33.68887,-118.12905,0.0,221.6,221.0,POLAR DISCOVERY,IMO9206114,WACW,80.0,1.0,272.0,46.0,17.5,89.0,A,599.0,S1B_IW_GRDH_1SDV_20200428T015731_20200428T015800_021338_02880D_3FD2,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-28,2020-04-28-603479_dualchannel.tif,917.35926444057
518549,316039171,2020-04-28 01:50:17,48.71195,-123.53248,0.0,232.4,232.0,,,,,1.0,,,,,A,688.0,S1B_IW_GRDH_1SDV_20200428T020145_20200428T020210_021338_02880D_E1D2,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-04-28,2020-04-28-518549_dualchannel.tif,1217.2050230533416
3640646,636014190,2020-04-28 02:08:51,47.28193,-122.43519,0.0,318.9,225.0,KAVALA,IMO9391971,A8SA8,70.0,1.0,229.0,33.0,14.5,70.0,A,451.0,S1B_IW_GRDH_1SDV_20200428T020120_20200428T020145_021338_02880D_CBE8,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-04-28,2020-04-28-3640646_dualchannel.tif,133888.8290799646
1004429,538003422,2020-04-28 01:53:27,33.69577,-118.12359,0.0,211.1,209.0,CAPE TALLIN,IMO9441154,V7QQ9,80.0,1.0,228.0,32.0,14.5,0.0,A,244.0,S1B_IW_GRDH_1SDV_20200428T015731_20200428T015800_021338_02880D_3FD2,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-28,2020-04-28-1004429_dualchannel.tif,912.9941583611286
583428,636014887,2020-04-28 02:04:41,48.94665,-123.71886,0.0,78.7,195.0,SARONIC CHAMPION,IMO9453523,A8XF5,70.0,1.0,229.0,38.0,14.9,,A,176.0,S1B_IW_GRDH_1SDV_20200428T020145_20200428T020210_021338_02880D_E1D2,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-04-28,2020-04-28-583428_dualchannel.tif,9222.339109266426
647071,538007126,2020-04-28 02:11:39,33.6892,-118.1473,0.0,114.2,184.0,ARISTAIOS,IMO9779939,V7SM8,80.0,1.0,,,,,A,848.0,S1B_IW_GRDH_1SDV_20200428T015731_20200428T015800_021338_02880D_3FD2,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-28,2020-04-28-647071_dualchannel.tif,1089.5186459937331
510551,338955000,2020-04-28 01:43:46,33.70496,-119.90129,0.0,258.1,300.0,INDEPENDENCE,IMO8507016,KBGR,70.0,3.0,55.0,12.0,4.1,,A,825.0,S1B_IW_GRDH_1SDV_20200428T015731_20200428T015800_021338_02880D_3FD2,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-28,2020-04-28-510551_dualchannel.tif,136147.43445773955
570865,241693000,2020-04-28 02:01:45,49.295,-123.22047,0.0,10.2,120.0,,,,,1.0,,,,,A,25.0,S1B_IW_GRDH_1SDV_20200428T020210_20200428T020235_021338_02880D_E5B6,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-04-28,2020-04-28-570865_dualchannel.tif,944.7164508870484
523031,636014128,2020-04-28 01:50:49,33.67947,-118.11101,0.0,11.7,197.0,SALAMINA,IMO9382968,A8RM7,80.0,1.0,227.0,32.0,14.3,80.0,A,402.0,S1B_IW_GRDH_1SDV_20200428T015731_20200428T015800_021338_02880D_3FD2,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-28,2020-04-28-523031_dualchannel.tif,1174.8743253948564
3025034,538006308,2020-04-28 01:59:31,33.66924,-118.12565,0.0,240.2,216.0,ADVANTAGE SPRING,IMO9466582,V7LO4,80.0,1.0,274.0,48.0,17.0,,A,120.0,S1B_IW_GRDH_1SDV_20200428T015731_20200428T015800_021338_02880D_3FD2,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-28,2020-04-28-3025034_dualchannel.tif,1079.2923265127636
8215087,367563930,2020-04-28 22:35:38,41.66924,-70.69227,0.0,278.1,53.0,DEAN REINAUER,IMO9653264,WDG7107,31.0,1.0,35.0,10.0,4.9,,A,41.0,S1A_IW_GRDH_1SDV_20200428T223457_20200428T223522_032334_03BDFE_B33B,"['VV', 'VH']",10.0,EPSG:32619,100.0,2020-04-28,2020-04-28-8215087_dualchannel.tif,860.2689155437045
6721287,367431620,2020-04-28 22:33:35,41.65727,-70.68153,0.0,241.8,31.0,MOUNT ST ELIAS,IMO8749884,WDI8452,31.0,1.0,30.0,10.0,3.9,57.0,A,82.0,S1A_IW_GRDH_1SDV_20200428T223457_20200428T223522_032334_03BDFE_B33B,"['VV', 'VH']",10.0,EPSG:32619,100.0,2020-04-28,2020-04-28-6721287_dualchannel.tif,1417.784135897616
6498112,538002784,2020-04-28 22:22:57,42.41011,-70.78579,0.0,346.2,66.0,IVER PROSPERITY,IMO9351921,V7LP8,80.0,1.0,184.0,27.0,11.3,89.0,A,720.0,S1A_IW_GRDH_1SDV_20200428T223457_20200428T223522_032334_03BDFE_B33B,"['VV', 'VH']",10.0,EPSG:32619,100.0,2020-04-28,2020-04-28-6498112_dualchannel.tif,17276.553721458138
6557937,636018604,2020-04-28 22:33:36,42.33948,-70.9727,0.0,279.8,156.0,,,,,1.0,,,,,A,81.0,S1A_IW_GRDH_1SDV_20200428T223457_20200428T223522_032334_03BDFE_B33B,"['VV', 'VH']",10.0,EPSG:32619,100.0,2020-04-28,2020-04-28-6557937_dualchannel.tif,2155.50218503248
8218019,366516370,2020-04-28 22:33:53,41.67052,-70.67537,0.0,144.9,33.0,STEPHEN REINAUER,IMO7046170,WCA3763,31.0,0.0,33.0,9.0,4.2,80.0,A,64.0,S1A_IW_GRDH_1SDV_20200428T223457_20200428T223522_032334_03BDFE_B33B,"['VV', 'VH']",10.0,EPSG:32619,100.0,2020-04-28,2020-04-28-8218019_dualchannel.tif,1414.3297328059248
46210,367550980,2020-04-29 00:10:09,26.93273,-90.51982,0.0,136.9,7.0,BIG FOOT,,WDG5855,90.0,15.0,,,,,A,43.0,S1A_IW_GRDH_1SDV_20200429T000926_20200429T000951_032335_03BE03_9C07,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-46210_dualchannel.tif,30983.040075349727
89221,367002070,2020-04-29 00:18:25,29.40874,-91.99219,0.0,360.0,511.0,MISS EDMAY,,WDC3055,31.0,15.0,19.0,7.0,,52.0,A,489.0,S1A_IW_GRDH_1SDV_20200429T001016_20200429T001041_032335_03BE03_1E97,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-89221_dualchannel.tif,5777.502182496439
40182,366054900,2020-04-29 00:08:41,27.50911,-90.55621,0.0,241.3,511.0,STAMPEDE TLP,,WDJ7402,90.0,15.0,,,,,A,45.0,S1A_IW_GRDH_1SDV_20200429T000926_20200429T000951_032335_03BE03_9C07,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-40182_dualchannel.tif,25642.654906233896
638828,366050100,2020-04-29 00:09:27,27.30082,-90.13469,0.0,296.6,331.0,,,,,3.0,,,,,A,1.0,S1A_IW_GRDH_1SDV_20200429T000926_20200429T000951_032335_03BE03_9C07,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-638828_dualchannel.tif,8215.73751152475
44957,367639990,2020-04-29 00:08:29,29.70922,-92.43492,0.0,254.2,511.0,ELDA A,,WDH6629,31.0,11.0,20.0,,,,A,107.0,S1A_IW_GRDH_1SDV_20200429T001016_20200429T001041_032335_03BE03_1E97,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-44957_dualchannel.tif,32369.219719117245
43693,367053090,2020-04-29 00:09:26,27.62704,-90.44306,0.0,122.0,511.0,ESPLANADE,IMO9285330,WDD3650,90.0,0.0,64.0,16.0,4.9,70.0,A,25.0,S1A_IW_GRDH_1SDV_20200429T000951_20200429T001016_032335_03BE03_F304,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-43693_dualchannel.tif,66511.42974693076
55557,367608850,2020-04-29 00:10:09,28.98315,-90.74178,0.0,227.0,511.0,POPPA P,IMO8977833,WDH3587,60.0,0.0,44.0,9.0,2.0,,A,18.0,S1A_IW_GRDH_1SDV_20200429T000951_20200429T001016_032335_03BE03_F304,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-55557_dualchannel.tif,11878.18106994721
47091,367388520,2020-04-29 00:09:46,28.3686,-90.73655,0.0,129.8,511.0,RANA MILLER,IMO9184079,WDE7064,90.0,0.0,44.0,10.0,3.5,,A,5.0,S1A_IW_GRDH_1SDV_20200429T000951_20200429T001016_032335_03BE03_F304,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-47091_dualchannel.tif,18343.68475509049
649384,367317080,2020-04-29 00:10:35,29.69325,-91.9099,0.0,232.8,511.0,MACY LYN,,WDD9845,90.0,0.0,18.0,9.0,,39.0,A,19.0,S1A_IW_GRDH_1SDV_20200429T001016_20200429T001041_032335_03BE03_1E97,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-649384_dualchannel.tif,22414.49818019986
6859509,636017261,2020-04-29 23:17:11,43.2379,-79.26974,0.0,291.0,31.0,SUNDA,IMO9498236,D5KB4,70.0,1.0,186.0,23.0,10.4,,A,46.0,S1A_IW_GRDH_1SDV_20200429T231625_20200429T231650_032349_03BE85_B7E6,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-04-29,2020-04-29-6859509_dualchannel.tif,1119.7839016548442
51554,367392020,2020-04-29 00:09:31,29.10902,-90.47516,0.0,200.6,511.0,LIL WEASEL,,WDE7336,31.0,0.0,11.0,5.0,,52.0,A,20.0,S1A_IW_GRDH_1SDV_20200429T000951_20200429T001016_032335_03BE03_F304,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-51554_dualchannel.tif,29485.865189269047
53252,636019297,2020-04-29 00:09:49,28.32617,-90.51026,0.0,316.0,196.0,,,,,1.0,,,,,A,2.0,S1A_IW_GRDH_1SDV_20200429T000951_20200429T001016_032335_03BE03_F304,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-53252_dualchannel.tif,22685.48544340078
98523,338125916,2020-04-29 00:17:14,27.36191,-90.18165,0.0,32.6,511.0,,,,,15.0,,,,,A,468.0,S1A_IW_GRDH_1SDV_20200429T000926_20200429T000951_032335_03BE03_9C07,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-98523_dualchannel.tif,8215.73751152475
523453,636015178,2020-04-29 01:50:13,33.70599,-118.13022,0.0,288.9,209.0,AQUALEGACY,IMO9601833,A8ZC7,80.0,1.0,248.0,43.0,15.0,80.0,A,15.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-523453_dualchannel.tif,887.574973894294
524057,241530000,2020-04-29 01:52:15,33.65347,-118.14183,0.0,133.5,212.0,,,,,1.0,,,,,A,137.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-524057_dualchannel.tif,1334.8425081545577
47834,367000020,2020-04-29 00:10:39,29.42531,-92.51363,0.0,199.2,511.0,MIA CLAIRE,,WDC2931,90.0,0.0,29.0,13.0,7.6,90.0,A,23.0,S1A_IW_GRDH_1SDV_20200429T001016_20200429T001041_032335_03BE03_1E97,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-47834_dualchannel.tif,32369.219719117245
539779,308457000,2020-04-29 01:50:16,32.65601,-117.18226,0.0,226.5,220.0,DISNEY WONDER,IMO9126819,C6QM8,60.0,1.0,294.0,32.0,8.0,,A,18.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-539779_dualchannel.tif,1923.353993940216
507291,319130800,2020-04-29 01:49:23,33.69855,-118.15323,0.0,89.3,184.0,,,,,1.0,,,,,A,35.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-507291_dualchannel.tif,1217.4583317638978
545568,235108525,2020-04-29 01:50:40,33.73366,-118.21317,0.0,266.5,181.0,,,,,1.0,,,,,A,42.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-545568_dualchannel.tif,749.96160674835
514174,636015175,2020-04-29 01:50:05,33.68959,-118.11753,0.0,287.2,210.0,AQUALEADER,IMO9592238,A8ZC4,80.0,1.0,249.0,43.0,15.0,89.0,A,7.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-514174_dualchannel.tif,1989.6435074569977
6828197,538006470,2020-04-29 23:11:30,43.29817,-79.82593,0.0,66.4,71.0,FEDERAL CLYDE,IMO9671072,V7NK4,70.0,1.0,200.0,,,,A,295.0,S1A_IW_GRDH_1SDV_20200429T231625_20200429T231650_032349_03BE85_B7E6,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-04-29,2020-04-29-6828197_dualchannel.tif,45637.94342931545
518161,636015051,2020-04-29 01:53:39,33.73658,-118.1537,0.0,97.4,183.0,SCF PROVIDER,IMO9577094,A8YG8,80.0,1.0,228.0,32.0,14.5,89.0,A,221.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-518161_dualchannel.tif,885.2712003164588
47068,367035040,2020-04-29 00:09:30,28.89438,-90.81,0.0,106.4,511.0,RAM VI,IMO8765826,WRA8604,90.0,5.0,28.0,11.0,,0.0,A,21.0,S1A_IW_GRDH_1SDV_20200429T000951_20200429T001016_032335_03BE03_F304,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-47068_dualchannel.tif,11878.18106994721
41502,369494392,2020-04-29 00:09:00,27.18841,-90.26895,0.0,314.0,18.0,BP MAD DOG PLATFORM,,WPYQ678,90.0,5.0,,,,,A,26.0,S1A_IW_GRDH_1SDV_20200429T000926_20200429T000951_032335_03BE03_9C07,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-41502_dualchannel.tif,6775.0627379505895
1314593,538008768,2020-04-29 01:48:20,33.69934,-118.13555,0.0,95.6,204.0,BASTIA,IMO9293129,V7ID9,80.0,1.0,274.0,48.0,-9.4,80.0,A,98.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-1314593_dualchannel.tif,887.574973894294
520924,636017859,2020-04-29 01:50:51,33.65569,-118.11415,0.0,90.9,188.0,,,,,1.0,,,,,A,53.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-520924_dualchannel.tif,1490.1328705081264
27730,367341450,2020-04-29 00:04:41,27.87547,-91.98637,0.0,334.7,264.0,ENCHILADA/SHELL RIG,,WDE3601,0.0,15.0,,,,0.0,A,310.0,S1A_IW_GRDH_1SDV_20200429T000951_20200429T001016_032335_03BE03_F304,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-27730_dualchannel.tif,88442.72596921762
1338384,538003024,2020-04-29 01:51:25,33.67193,-118.15887,0.0,94.0,188.0,CLEAN THRASHER,IMO9379155,V7NV2,80.0,1.0,183.0,32.0,12.2,81.0,A,87.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-1338384_dualchannel.tif,1136.7222957046574
8179791,235102465,2020-04-29 23:08:31,33.77269,-78.11513,0.0,283.0,170.0,CAPE CROSS,IMO9698305,2HCI3,70.0,1.0,199.0,32.0,13.3,,A,324.0,S1A_IW_GRDH_1SDV_20200429T231355_20200429T231420_032349_03BE85_6CCF,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-04-29,2020-04-29-8179791_dualchannel.tif,inf
8198579,316040257,2020-04-29 23:16:49,43.23389,-79.25709,0.0,113.8,10.0,HINCH SPIRIT,IMO9508940,VAHS,89.0,1.0,137.0,20.0,7.7,89.0,A,24.0,S1A_IW_GRDH_1SDV_20200429T231625_20200429T231650_032349_03BE85_B7E6,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-04-29,2020-04-29-8198579_dualchannel.tif,1119.7839016548442
27720,367652660,2020-04-29 00:06:41,29.49232,-91.93647,0.0,305.9,511.0,FOUR C'S,,WDH7891,60.0,0.0,22.0,5.0,,,A,215.0,S1A_IW_GRDH_1SDV_20200429T001016_20200429T001041_032335_03BE03_1E97,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-27720_dualchannel.tif,10723.04981592576
513605,311000136,2020-04-29 01:52:18,33.64371,-118.12143,0.0,113.0,184.0,CAPRICORN VOYAGER,IMO9330604,C6UZ5,80.0,1.0,243.0,42.0,14.8,,A,140.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-513605_dualchannel.tif,1085.2685829240338
504780,538007126,2020-04-29 01:50:43,33.689,-118.14675,0.0,94.3,199.0,ARISTAIOS,IMO9779939,V7SM8,80.0,1.0,,,,,A,45.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-504780_dualchannel.tif,1057.032351393476
640961,373287000,2020-04-29 00:10:14,27.14633,-90.3185,0.0,143.0,70.0,WEST AURIGA,IMO9609392,3FEZ6,90.0,3.0,227.0,42.0,12.0,,A,48.0,S1A_IW_GRDH_1SDV_20200429T000926_20200429T000951_032335_03BE03_9C07,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-640961_dualchannel.tif,6775.0627379505895
1310413,356046000,2020-04-29 01:49:10,33.72733,-118.21032,0.0,122.0,200.0,PENGHU SW,IMO9450155,H9FR,70.0,1.0,177.0,28.0,10.8,70.0,A,48.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-1310413_dualchannel.tif,749.96160674835
516579,538004033,2020-04-29 01:50:40,33.68302,-118.13787,0.0,265.3,222.0,SABINE,IMO9594755,V7UU6,80.0,1.0,274.0,48.0,17.0,80.0,A,42.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-516579_dualchannel.tif,1057.032351393476
1256859,311603000,2020-04-29 01:47:54,33.715,-118.13706,0.0,77.9,200.0,NAT GEO ORION,IMO9273076,C6TE3,60.0,1.0,102.0,14.0,3.8,,A,124.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-1256859_dualchannel.tif,1183.2179427269095
60633,367602710,2020-04-29 00:13:51,28.84765,-90.68944,0.0,17.3,114.0,ABI C,IMO9370692,WDH2939,90.0,0.0,39.0,10.0,3.0,,A,240.0,S1A_IW_GRDH_1SDV_20200429T000951_20200429T001016_032335_03BE03_F304,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-60633_dualchannel.tif,12854.12946226612
61905,636012728,2020-04-29 00:12:47,28.28827,-90.90007,0.0,184.0,176.0,MILTIADIS M II,IMO9311610,A8HK8,80.0,1.0,280.0,50.0,16.5,,A,176.0,S1A_IW_GRDH_1SDV_20200429T000951_20200429T001016_032335_03BE03_F304,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-61905_dualchannel.tif,18343.68475509049
4025814,564693000,2020-04-29 14:02:46,32.31725,-117.08457,0.0,118.0,246.0,TORM THUNDER,IMO9712307,9V3570,80.0,1.0,183.0,,,,A,588.0,S1A_IW_GRDH_1SDV_20200429T135258_20200429T135323_032343_03BE57_8026,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-4025814_dualchannel.tif,2565.862471616955
1336385,563591000,2020-04-29 01:51:21,33.66496,-118.14988,0.0,291.9,215.0,GATEWAY,IMO8613853,S6AF4,80.0,1.0,267.0,14.0,,,A,83.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-1336385_dualchannel.tif,1136.7222957046574
76402,367123560,2020-04-29 00:15:54,29.35661,-91.99326,0.0,198.2,240.0,KYLIE D,IMO8658102,WDJ2577,90.0,0.0,36.0,9.0,2.8,70.0,A,338.0,S1A_IW_GRDH_1SDV_20200429T001016_20200429T001041_032335_03BE03_1E97,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-76402_dualchannel.tif,5777.502182496439
565170,311622000,2020-04-29 01:58:23,33.71155,-118.19672,0.0,294.9,171.0,SEVEN SEAS MARINER,IMO9210139,C6VV8,60.0,1.0,216.0,28.0,7.0,,A,505.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-565170_dualchannel.tif,876.1067559593916
90503,367612480,2020-04-29 00:18:23,27.94211,-91.02945,0.0,225.4,133.0,HOS CROCKETT,IMO9647617,WDH3936,90.0,0.0,97.0,19.0,6.0,,A,512.0,S1A_IW_GRDH_1SDV_20200429T000951_20200429T001016_032335_03BE03_F304,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-90503_dualchannel.tif,29025.29500759789
1299813,636017277,2020-04-29 01:48:06,33.72923,-118.15743,0.0,235.1,149.0,EMPEROR,IMO9707649,D5KD5,70.0,1.0,199.0,32.0,13.3,,A,112.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-1299813_dualchannel.tif,885.2712003164588
105479,367127480,2020-04-29 00:22:25,27.32577,-90.71432,0.0,215.0,511.0,TAHITI SPAR,,WDG4685,90.0,15.0,169.0,39.0,,,A,779.0,S1A_IW_GRDH_1SDV_20200429T000926_20200429T000951_032335_03BE03_9C07,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-105479_dualchannel.tif,2832.4730604479014
114604,369550000,2020-04-29 00:25:47,27.3145,-90.74,0.0,92.0,149.0,Q4000,IMO8767123,WDA6676,90.0,3.0,95.0,62.0,15.1,,A,981.0,S1A_IW_GRDH_1SDV_20200429T000926_20200429T000951_032335_03BE03_9C07,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-114604_dualchannel.tif,2832.4730604479014
3983671,538003677,2020-04-29 13:51:26,32.31785,-117.11182,0.0,107.0,223.0,NAVIG8 SUCCESS,IMO9418133,V7SL7,80.0,1.0,183.0,32.0,13.0,80.0,A,92.0,S1A_IW_GRDH_1SDV_20200429T135258_20200429T135323_032343_03BE57_8026,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-3983671_dualchannel.tif,2565.862471616955
118699,538002878,2020-04-29 00:25:39,27.691,-91.11317,0.0,6.0,139.0,DISCOVERER INSPIRATI,IMO9409936,V7MO3,90.0,3.0,254.0,38.0,13.0,90.0,A,948.0,S1A_IW_GRDH_1SDV_20200429T000951_20200429T001016_032335_03BE03_F304,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-29,2020-04-29-118699_dualchannel.tif,29025.29500759789
510408,636015173,2020-04-29 01:50:05,33.71211,-118.20615,0.0,44.0,145.0,JUPITER SPIRIT,IMO9509401,A8ZC2,70.0,1.0,183.0,30.0,9.0,70.0,A,7.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-510408_dualchannel.tif,876.1067559593916
1314580,249055000,2020-04-29 01:48:16,32.63866,-117.18214,0.0,238.4,221.0,CELEBRITY MILLENNIUM,IMO9189419,9HJF9,60.0,1.0,293.0,32.0,8.3,,A,102.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-1314580_dualchannel.tif,1923.353993940216
7340285,538001583,2020-04-29 16:27:40,21.28343,-157.91517,0.0,176.3,71.0,RELIANCE,IMO9236494,V7CZ2,90.0,1.0,139.0,21.0,7.8,90.0,A,264.0,S1B_IW_GRDH_1SDV_20200429T162316_20200429T162341_021361_0288C4_3242,"['VV', 'VH']",10.0,EPSG:32604,100.0,2020-04-29,2020-04-29-7340285_dualchannel.tif,49850.08224187507
511822,538001664,2020-04-29 01:50:16,33.71111,-118.21753,0.0,295.5,147.0,REGATTA,IMO9156474,V7DM3,60.0,1.0,180.0,25.0,5.8,,A,18.0,S1A_IW_GRDH_1SDV_20200429T014958_20200429T015027_032336_03BE0C_C266,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-29,2020-04-29-511822_dualchannel.tif,1060.4342666106893
